Year,State,Product,Count
2016,MS,Consumer Loan,67
2016,MS,Credit card or prepaid card,73
2016,MS,"Credit reporting, credit repair services, or other personal consumer reports",258
2016,MS,Debt collection,246
2016,MS,"Money transfer, virtual currency, or money service",11
2016,MS,Mortgage,170
2016,MS,Other financial service,4
2016,MS,"Payday loan, title loan, or personal loan",9
2016,MS,Student loan,41
2016,MT,Bank account or service,19
2016,MT,Consumer Loan,22
2016,MT,Credit card or prepaid card,47
2016,MT,"Credit reporting, credit repair services, or other personal consumer reports",43
2016,MT,Debt collection,86
2016,MT,"Money transfer, virtual currency, or money service",3
2016,MT,Mortgage,69
2016,MT,"Payday loan, title loan, or personal loan",2
2016,MT,Student loan,16
2016,NC,Bank account or service,612
2016,NC,Consumer Loan,339
2016,NC,Credit card or prepaid card,619
2016,NC,"Credit reporting, credit repair services, or other personal consumer reports",1302
2016,NC,Debt collection,1076
2016,NC,"Money transfer, virtual currency, or money service",38
2016,NC,Mortgage,1197
2016,NC,Other financial service,21
2016,NC,"Payday loan, title loan, or personal loan",29
2016,NC,Student loan,191
2016,ND,Bank account or service,20
2016,ND,Consumer Loan,12
2016,ND,Credit card or prepaid card,22
2016,ND,"Credit reporting, credit repair services, or other personal consumer reports",41
2016,ND,Debt collection,53
2016,ND,"Money transfer, virtual currency, or money service",4
2016,ND,Mortgage,30
2016,ND,Other financial service,1
2016,ND,"Payday loan, title loan, or personal loan",4
2016,ND,Student loan,5
2016,NE,Bank account or service,54
2016,NE,Consumer Loan,40
2016,NE,Credit card or prepaid card,72
2016,NE,"Credit reporting, credit repair services, or other personal consumer reports",99
2016,NE,Debt collection,143
2016,NE,"Money transfer, virtual currency, or money service",6
2016,NE,Mortgage,94
2016,NE,Other financial service,1
2016,NE,"Payday loan, title loan, or personal loan",8
2016,NE,Student loan,40
2016,NH,Bank account or service,64
2016,NH,Consumer Loan,38
2016,NH,Credit card or prepaid card,98
2016,NH,"Credit reporting, credit repair services, or other personal consumer reports",125
2016,NH,Debt collection,145
2016,NH,"Money transfer, virtual currency, or money service",6
2016,NH,Mortgage,169
2016,NH,Other financial service,6
2016,NH,"Payday loan, title loan, or personal loan",2
2016,NH,Student loan,42
2016,NJ,Bank account or service,950
2016,NJ,Consumer Loan,357
2016,NJ,Credit card or prepaid card,954
2016,NJ,"Credit reporting, credit repair services, or other personal consumer reports",1369
2016,NJ,Debt collection,1280
2016,NJ,"Money transfer, virtual currency, or money service",57
2016,NJ,Mortgage,2151
2016,NJ,Other financial service,12
2016,NJ,"Payday loan, title loan, or personal loan",24
2016,NJ,Student loan,322
2016,NM,Bank account or service,83
2016,NM,Consumer Loan,43
2016,NM,Credit card or prepaid card,91
2016,NM,"Credit reporting, credit repair services, or other personal consumer reports",343
2016,NM,Debt collection,220
2016,NM,"Money transfer, virtual currency, or money service",10
2016,NM,Mortgage,164
2016,NM,Other financial service,4
2016,NM,"Payday loan, title loan, or personal loan",13
2016,NM,Student loan,42
2016,NV,Bank account or service,310
2016,NV,Consumer Loan,146
2016,NV,Credit card or prepaid card,282
2016,NV,"Credit reporting, credit repair services, or other personal consumer reports",544
2016,NV,Debt collection,507
2016,NV,"Money transfer, virtual currency, or money service",23
2016,NV,Mortgage,549
2016,NV,Other financial service,5
2016,NV,"Payday loan, title loan, or personal loan",22
2016,NV,Student loan,52
2016,NY,Bank account or service,1912
2016,NY,Consumer Loan,466
2016,NY,Credit card or prepaid card,2060
2016,NY,"Credit reporting, credit repair services, or other personal consumer reports",2690
2016,NY,Debt collection,2325
2016,NY,"Money transfer, virtual currency, or money service",127
2016,NY,Mortgage,3103
2016,NY,Other financial service,34
2016,NY,"Payday loan, title loan, or personal loan",15
2016,NY,Student loan,608
2016,OH,Bank account or service,651
2016,OH,Consumer Loan,331
2016,OH,Credit card or prepaid card,745
2016,OH,"Credit reporting, credit repair services, or other personal consumer reports",1043
2016,OH,Debt collection,1337
2016,OH,"Money transfer, virtual currency, or money service",34
2016,OH,Mortgage,982
2016,OH,Other financial service,16
2016,OH,"Payday loan, title loan, or personal loan",98
2016,OH,Student loan,318
2016,OK,Bank account or service,74
2016,OK,Consumer Loan,107
2016,OK,Credit card or prepaid card,128
2016,OK,"Credit reporting, credit repair services, or other personal consumer reports",276
2016,OK,Debt collection,375
2016,OK,"Money transfer, virtual currency, or money service",14
2016,OK,Mortgage,259
2016,OK,Other financial service,2
2016,OK,"Payday loan, title loan, or personal loan",34
2016,OK,Student loan,54
2016,OR,Bank account or service,267
2016,OR,Consumer Loan,95
2016,OR,Credit card or prepaid card,310
2016,OR,"Credit reporting, credit repair services, or other personal consumer reports",345
2016,OR,Debt collection,522
2016,OR,"Money transfer, virtual currency, or money service",17
2016,OR,Mortgage,549
2016,OR,Other financial service,9
2016,OR,"Payday loan, title loan, or personal loan",14
2016,OR,Student loan,108
2016,PA,Bank account or service,905
2016,PA,Consumer Loan,334
2016,PA,Credit card or prepaid card,850
2016,PA,"Credit reporting, credit repair services, or other personal consumer reports",1347
2016,PA,Debt collection,1246
2016,PA,"Money transfer, virtual currency, or money service",57
2016,PA,Mortgage,1529
2016,PA,Other financial service,27
2016,PA,"Payday loan, title loan, or personal loan",32
2016,PA,Student loan,377
2016,RI,Bank account or service,66
2016,RI,Consumer Loan,28
2016,RI,Credit card or prepaid card,69
2016,RI,"Credit reporting, credit repair services, or other personal consumer reports",55
2016,RI,Debt collection,89
2016,RI,"Money transfer, virtual currency, or money service",3
2016,RI,Mortgage,135
2016,RI,Other financial service,3
2016,RI,"Payday loan, title loan, or personal loan",2
2016,RI,Student loan,32
2016,SC,Bank account or service,242
2016,SC,Consumer Loan,203
2016,SC,Credit card or prepaid card,234
2016,SC,"Credit reporting, credit repair services, or other personal consumer reports",685
2016,SC,Debt collection,565
2016,SC,"Money transfer, virtual currency, or money service",21
2016,SC,Mortgage,494
2016,SC,Other financial service,2
2016,SC,"Payday loan, title loan, or personal loan",26
2016,SC,Student loan,110
2016,SD,Bank account or service,28
2016,SD,Consumer Loan,24
2016,SD,Credit card or prepaid card,24
2016,SD,"Credit reporting, credit repair services, or other personal consumer reports",47
2016,SD,Debt collection,72
2016,SD,Mortgage,33
2016,SD,Other financial service,2
2016,SD,"Payday loan, title loan, or personal loan",3
2016,SD,Student loan,15
2016,TN,Bank account or service,265
2016,TN,Consumer Loan,218
2016,TN,Credit card or prepaid card,275
2016,TN,"Credit reporting, credit repair services, or other personal consumer reports",692
2016,TN,Debt collection,883
2016,TN,"Money transfer, virtual currency, or money service",20
2016,TN,Mortgage,548
2016,TN,Other financial service,10
2016,TN,"Payday loan, title loan, or personal loan",61
2016,TN,Student loan,135
2016,TX,Bank account or service,1397
2016,TX,Consumer Loan,892
2016,TX,Credit card or prepaid card,1500
2016,TX,"Credit reporting, credit repair services, or other personal consumer reports",4539
2016,TX,Debt collection,4155
2016,TX,"Money transfer, virtual currency, or money service",111
2016,TX,Mortgage,2285
2016,TX,Other financial service,25
2016,TX,"Payday loan, title loan, or personal loan",198
2016,TX,Student loan,489
2016,UT,Bank account or service,105
2016,UT,Consumer Loan,51
2016,UT,Credit card or prepaid card,179
2016,UT,"Credit reporting, credit repair services, or other personal consumer reports",197
2016,UT,Debt collection,228
2016,UT,"Money transfer, virtual currency, or money service",5
2016,UT,Mortgage,271
2016,UT,Other financial service,2
2016,UT,"Payday loan, title loan, or personal loan",11
2016,UT,Student loan,49
2016,VA,Bank account or service,609
2016,VA,Consumer Loan,333
2016,VA,Credit card or prepaid card,693
2016,VA,"Credit reporting, credit repair services, or other personal consumer reports",1466
2016,VA,Debt collection,1154
2016,VA,"Money transfer, virtual currency, or money service",52
2016,VA,Mortgage,1333
2016,VA,Other financial service,33
2016,VA,"Payday loan, title loan, or personal loan",65
2016,VA,Student loan,281
2016,VT,Bank account or service,39
2016,VT,Consumer Loan,13
2016,VT,Credit card or prepaid card,48
2016,VT,"Credit reporting, credit repair services, or other personal consumer reports",39
2016,VT,Debt collection,40
2016,VT,"Money transfer, virtual currency, or money service",1
2016,VT,Mortgage,45
2016,VT,Other financial service,1
2016,VT,"Payday loan, title loan, or personal loan",1
2016,VT,Student loan,29
2016,WA,Bank account or service,438
2016,WA,Consumer Loan,136
2016,WA,Credit card or prepaid card,479
2016,WA,"Credit reporting, credit repair services, or other personal consumer reports",654
2016,WA,Debt collection,905
2016,WA,"Money transfer, virtual currency, or money service",38
2016,WA,Mortgage,1090
2016,WA,Other financial service,7
2016,WA,"Payday loan, title loan, or personal loan",48
2016,WA,Student loan,188
2016,WI,Bank account or service,242
2016,WI,Consumer Loan,112
2016,WI,Credit card or prepaid card,285
2016,WI,"Credit reporting, credit repair services, or other personal consumer reports",256
2016,WI,Debt collection,385
2016,WI,"Money transfer, virtual currency, or money service",14
2016,WI,Mortgage,408
2016,WI,Other financial service,2
2016,WI,"Payday loan, title loan, or personal loan",24
2016,WI,Student loan,103
2016,WV,Bank account or service,49
2016,WV,Consumer Loan,20
2016,WV,Credit card or prepaid card,59
2016,WV,"Credit reporting, credit repair services, or other personal consumer reports",124
2016,WV,Debt collection,85
2016,WV,"Money transfer, virtual currency, or money service",10
2016,WV,Mortgage,79
2016,WV,Other financial service,7
2016,WV,"Payday loan, title loan, or personal loan",1
2016,WV,Student loan,34
2016,WY,Bank account or service,16
2016,WY,Consumer Loan,14
2016,WY,Credit card or prepaid card,30
2016,WY,"Credit reporting, credit repair services, or other personal consumer reports",31
2016,WY,Debt collection,37
2016,WY,"Money transfer, virtual currency, or money service",1
2016,WY,Mortgage,33
2016,WY,Other financial service,2
2016,WY,"Payday loan, title loan, or personal loan",3
2016,WY,Student loan,11
2017,AL,Bank account or service,63
2017,AL,Checking or savings account,125
2017,AL,Consumer Loan,56
2017,AL,Credit card or prepaid card,178
2017,AL,"Credit reporting, credit repair services, or other personal consumer reports",1395
2017,AL,Debt collection,589
2017,AL,"Money transfer, virtual currency, or money service",25
2017,AL,Mortgage,288
2017,AL,"Payday loan, title loan, or personal loan",65
2017,AL,Student loan,205
2017,AL,Vehicle loan or lease,37
2017,AR,Bank account or service,28
2017,AR,Checking or savings account,46
2017,AR,Consumer Loan,18
2017,AR,Credit card or prepaid card,117
2017,AR,"Credit reporting, credit repair services, or other personal consumer reports",505
2017,AR,Debt collection,284
2017,AR,"Money transfer, virtual currency, or money service",9
2017,AR,Mortgage,94
2017,AR,Other financial service,1
2017,AR,"Payday loan, title loan, or personal loan",23
2017,AR,Student loan,95
2017,AR,Vehicle loan or lease,34
2017,AZ,Bank account or service,153
2017,AZ,Checking or savings account,303
2017,AZ,Consumer Loan,87
2017,AZ,Credit card or prepaid card,538
2017,AZ,"Credit reporting, credit repair services, or other personal consumer reports",1565
2017,AZ,Debt collection,1097
2017,AZ,"Money transfer, virtual currency, or money service",85
2017,AZ,Mortgage,684
2017,AZ,Other financial service,3
2017,AZ,"Payday loan, title loan, or personal loan",74
2017,AZ,Student loan,356
2017,AZ,Vehicle loan or lease,88
2017,CA,Bank account or service,1040
2017,CA,Checking or savings account,1793
2017,CA,Consumer Loan,448
2017,CA,Credit card or prepaid card,3454
2017,CA,"Credit reporting, credit repair services, or other personal consumer reports",11128
2017,CA,Debt collection,6036
2017,CA,"Money transfer, virtual currency, or money service",570
2017,CA,Mortgage,4593
2017,CA,Other financial service,22
2017,CA,"Payday loan, title loan, or personal loan",453
2017,CA,Student loan,1673
2017,CA,Vehicle loan or lease,386
2017,CO,Bank account or service,119
2017,CO,Checking or savings account,188
2017,CO,Consumer Loan,77
2017,CO,Credit card or prepaid card,415
2017,CO,"Credit reporting, credit repair services, or other personal consumer reports",1287
2017,CO,Debt collection,737
